place_id,business_name,categoria_buscada,types,user_ratings_total,price_level,vicinity,latitud,longitud,business_status,rating
ChIJT8JwIdv_zYUR7efUIovmALY,La Europea Pedregal,liquor_store,"['liquor_store', 'point_of_interest', 'food', 'store', 'establishment']",781,,"Periferico Sur 4418, Jardines del Pedregal de San Ángel, Ciudad de México",19.3030499,-99.1971616,OPERATIONAL,4.4
ChIJqbumKnYAzoURkimJxAm3PdI,El Palacio de Hierro,clothing_store,"['department_store', 'clothing_store', 'store', 'point_of_interest', 'establishment']",13695,,"Southern Peripheral Ring 4690, Jardines del Pedregal de San Ángel, Ciudad de México",19.3043007,-99.1918192,OPERATIONAL,4.5
ChIJH71Zw3cAzoURM11f9zU-Wrs,Aldo Conti ITALIA,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",593,,"Periferico Sur 4690, Jardines del Pedregal de San Ángel, Ciudad de México",19.3043723,-99.189428,OPERATIONAL,4.3
ChIJ____P9z_zYUR9lWb4pFpvPM,CH Carolina Herrera,clothing_store,"['shoe_store', 'clothing_store', 'store', 'point_of_interest', 'establishment']",276,,"Anillo Periférico 4690, Jardines del Pedregal de San Ángel, Ciudad de México",19.3043615,-99.1917345,OPERATIONAL,4.5
ChIJvf3Dh9j_zYUR68FX9hBaBH8,Ferrioni,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",31,,"Anillo Periférico Boulevard Adolfo López Mateos 4690-Local 264, Jardines del Pedregal de San Ángel, Ciudad de México",19.3044699,-99.1907331,OPERATIONAL,4.2
ChIJp-BELnYAzoURSpKWvuhA6ic,Ivonne,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",107,,"Perisur, Anillo Periférico Boulevard Adolfo López Mateos 4690, Insurgentes Cuicuilco, Ciudad de México",19.3044484,-99.1893323,OPERATIONAL,4.5
ChIJZ46WKXYAzoURMeVzAaNLWtI,Banana Republic,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",125,3,"Anillo Periférico Sur 4690, Ampliación, Jardines del Pedregal de San Ángel",19.3043779,-99.1896673,OPERATIONAL,4.5
ChIJKZV7KXYAzoURgmYZ-yrbAvo,Bershka,clothing_store,"['clothing_store', 'shoe_store', 'store', 'point_of_interest', 'establishment']",1421,,"Anillo Periférico Boulevard Adolfo López Mateos 4690, Ciudad de México",19.3043498,-99.1896499,OPERATIONAL,4.2
ChIJr1EkLnYAzoURE-cC1PnTzNM,Victoria's Secret,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",279,2,"Anillo Periférico Boulevard Adolfo López Mateos 4690, Insurgentes Cuicuilco, Ciudad de México",19.3043997,-99.1892346,OPERATIONAL,4.4
ChIJ3_wHNHYAzoUR9zXFAMEtaig,Levi’s,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",199,,"Plaza PerisurBoulevard Adolfo Ruiz Cortinez 4690 Local 228, Ampliación, Jardines del Pedregal, Ciudad de México",19.3043652,-99.1889986,OPERATIONAL,4.3
ChIJWTewh9j_zYURaW_pWYDf8T4,Shasa,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",614,,"Centro Comercial Perisur, Anillo Periférico 4690-Local: 406, Insurgentes Cuicuilco, Ciudad de México",19.3044262,-99.1900783,OPERATIONAL,4.1
ChIJ-XJ-LnYAzoURbNRCLSqE3Cc,American Eagle,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",809,2,"Anillo Periférico 4690, Jardines del Pedregal de San Ángel, Ciudad de México",19.3040673,-99.1897715,OPERATIONAL,4.5
ChIJAU6Wjdj_zYURcnkwCwdWCOg,Fullsand Centro Comercial Perisur,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",140,,"Anillo Periférico Boulevard Adolfo López Mateos 4690, Jardines del Pedregal, Ciudad de México",19.3040654,-99.18904,OPERATIONAL,4.6
ChIJPVKtzHcAzoUROLvkkHs_jVA,Dior Backstage Studio Mexico,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",105,,"Anillo Periférico Boulevard Adolfo López Mateos 4500, Insurgentes Cuicuilco, Ciudad de México",19.3041973,-99.1887492,OPERATIONAL,4.2
ChIJJ71T03cAzoURuCkbUNXuFzE,Calvin Klein,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",244,,"Anillo Periférico Boulevard Adolfo López Mateos 4660-Local 340, Colonia Ampliación, Jardines del Pedregal, Ciudad de México",19.3038585,-99.1895206,OPERATIONAL,4.5
ChIJjUcxgNj_zYURdfg9aa-IuHA,Chicco,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",10,,"un lado de Cafebrería El Péndulo, Centro Comercial Perisur, Anillo Periférico 4690-Primer Piso, a, Jardines del Pedregal, Ciudad de México",19.3039244,-99.190446,OPERATIONAL,4.4
ChIJ589oftj_zYURz94bjejfydQ,Saint Laurent,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",323,,"Periferico Sur 4690, Jardines del Pedregal de San Ángel, Ciudad de México",19.3036803,-99.1902066,OPERATIONAL,4.4
ChIJwTcHu-r_0YURaSb6wvfxjDg,"adidas Store Mexico City, Centro comercial Perisur",clothing_store,"['shoe_store', 'clothing_store', 'store', 'point_of_interest', 'establishment']",799,,"Periferico Sur 4690, Jardines del Pedregal de San Ángel, Ciudad de México",19.30368,-99.19021,OPERATIONAL,4.2
ChIJZU5siNj_zYUREegqtb5SDV0,Max Mara Ciudad De Mexico Centro Comercial Perisur,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",4,,"Anillo Periférico Sur 4690, Ciudad de México",19.3039468,-99.1906338,CLOSED_TEMPORARILY,4.5
ChIJNURAidj_zYUR88AcxrrCECg,Liz Minelli,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",134,,"Av. Anillo Periférico Local 314 Sección G No.4690, Jardines del Pedregal de San Ángel, Ciudad de México",19.3041029,-99.1908438,OPERATIONAL,4.2
ChIJQy_2gNj_zYURQ-7QVt60eKo,Pineda Covalin,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",54,,"Centro Comercial Perisur, Anillo Periférico 4690-Local 138, Insurgentes Cuicuilco, Ciudad de México",19.3042283,-99.1910093,OPERATIONAL,4.5
ChIJw3lBi9j_zYURVOPlUCjGbp8,BIMBA Y LOLA,clothing_store,"['clothing_store', 'shoe_store', 'jewelry_store', 'store', 'point_of_interest', 'establishment']",54,,"Anillo Periférico 4690, Ciudad de México",19.3042187,-99.1911912,OPERATIONAL,4.4
ChIJdd45gtj_zYURzmFu5PCtXzU,Desigual,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",189,,"Anillo Periférico Boulevard Adolfo López Mateos 4690, Insurgentes Cuicuilco, Ciudad de México",19.3045228,-99.1913546,OPERATIONAL,4.6
ChIJW8xSgNj_zYURNCRyk7ce2xg,Scappino,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",145,,"Anillo Periférico 4690-108, 109, Insurgentes Cuicuilco",19.3041474,-99.191363,OPERATIONAL,4.4
ChIJuVnrg9j_zYURVWfDaLvpxX4,MANGO,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",352,,"Anillo Periférico Boulevard Adolfo López Mateos, Jardines del Pedregal, Ciudad de México",19.3041153,-99.1913598,OPERATIONAL,4.4
ChIJVVVVhdj_zYURKalFYOmJM4s,Adolfo Dominguez,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",9,,"Anillo Periférico 4690, Jardines del Pedregal de San Ángel, Ciudad de México",19.3039838,-99.1918402,OPERATIONAL,4.6
ChIJkTUwCb__zYURob2Jw93Rd5M,Calzedonia,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",2,,"Anillo Periférico 4690, Ciudad de México",19.3027139,-99.1962245,OPERATIONAL,3
ChIJxdPNJ3YAzoURSRpcIgruLOs,High Life Perisur,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",85,,"Periferico Sur 4690-Loc 239 Y 240, Jardines del Pedregal, Ciudad de México",19.3043467,-99.1895221,OPERATIONAL,4
ChIJIWonMXYAzoURhRRnp7s84c4,Robert's,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",133,,"Periférico Sur N°4690 Local 378 Ampl, Perisur, Jardines del Pedregal, Ciudad de México",19.304345,-99.1895193,OPERATIONAL,4.3
ChIJ5eXcxHcAzoURL8HJXlJgNAQ,Carlo Giovanni,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",454,,"Anillo Periférico 4690, Jardines del Pedregal de San Ángel, Ciudad de México",19.3043462,-99.1905704,OPERATIONAL,4.7
ChIJeQbMCPIBzoURTZUpIdO7iXE,Aerie,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",4,,"Anillo Periférico 4690, Jardines del Pedregal, Ciudad de México",19.3044085,-99.1895158,OPERATIONAL,2.3
ChIJHbZmjP0BzoURQv_Qw0pFzW8,Brownie - PDH Perisur,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",,,"Anillo Periférico 4690, Jardines del Pedregal de San Ángel, Ciudad de México",19.3044085,-99.1895158,OPERATIONAL,
ChIJX-EZNMMBzoUR_U6pQrLS4ck,SIMORRA MEXICO PALACIO DE HIERRO PERISUR,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",2,,"Anillo Periférico 4690, Jardines del Pedregal de San Ángel, Ciudad de México",19.3044085,-99.1895158,OPERATIONAL,3
ChIJR6Bv3Xz_zYUR3Rc1pD05jvI,Valentino El Palacio de Hierro Perisur,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",22,,"Anillo Periférico 4690, Jardines del Pedregal de San Ángel, Ciudad de México",19.3044085,-99.1895158,OPERATIONAL,4.5
ChIJSSiJg0sBzoURg_JgtZLwErw,Timberland,clothing_store,"['shoe_store', 'clothing_store', 'store', 'point_of_interest', 'establishment']",58,,"Anillo Periférico Boulevard Adolfo López Mateos 4690, Insurgentes Cuicuilco, Ciudad de México",19.3043903,-99.1895564,OPERATIONAL,4.1
ChIJkWd28vEBzoURs1k-P0H7lns,New Era | Perisur,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",14,,"Anillo, Periferico Sur 4690-Local 318, Jardines del Pedregal de San Ángel, Ciudad de México",19.3043779,-99.1896673,OPERATIONAL,3.7
ChIJVVURKXYAzoURDPHZGlWaUjI,JACK&JONES - Liverpool Perisur,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",,,"Periferico Sur 4690, Jardines del Pedregal de San Ángel, Ciudad de México",19.3043779,-99.1896673,OPERATIONAL,
ChIJqQ7BMXYAzoURcRFOHhUcpkM,Lacoste Boutique Perisur,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",171,,"Anillo Periférico 4690, Jardines del Pedregal de San Ángel",19.3043945,-99.1891413,OPERATIONAL,4.8
ChIJRw8NqIf_zYURYtnmKujdO4w,Golden Goose Mexico City PDH Perisur,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",1,,"Southern Peripheral Ring 4690, Jardines del Pedregal de San Ángel, Ciudad de México",19.3042758,-99.1896583,OPERATIONAL,5
ChIJl_fUgdj_zYUR7R24jcjHbLw,Massimo Dutti,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",402,,"Av. Periferico Sur # 4690, Anillo Periférico Ampliación, Jardines del Pedregal, Ciudad de México",19.3045561,-99.1900935,OPERATIONAL,4.4
ChIJZ2E3gtj_zYURBkkgtEGkPTY,Sfera Perisur,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",1245,,"Centro Comercial Perisur, Local 250, P.B Anillo Periferico Sur #4690 Col. Ampliación, Jardines del Pedregal, Ciudad de México",19.3044727,-99.1900868,OPERATIONAL,4.4
ChIJ4auSuSYBzoURzEUYlAA2L3Q,Parfois,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",12,,"Anillo Periférico Boulevard Adolfo López Mateos 4690, Insurgentes Cuicuilco, Ciudad de México",19.3044325,-99.1887947,OPERATIONAL,3.8
ChIJbVjMigX_zYUR2ByXWM_eCLg,Ferragamo,clothing_store,"['shoe_store', 'clothing_store', 'store', 'point_of_interest', 'establishment']",1,,"Anillo Periférico Sur 4690-Planta Baja, Jardines del Pedregal, Ciudad de México",19.3042031,-99.1900035,OPERATIONAL,5
ChIJ5291jFn_zYURMnh68h_CUCI,Stradivarius,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",75,,"Anillo Periférico Boulevard Adolfo López Mateos 4690, Ciudad de México",19.3041755,-99.1890147,OPERATIONAL,3.8
ChIJi9Rgw3cAzoURfnRTrsnmUv8,Pull&Bear,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",516,,"Anillo Periférico Boulevard Adolfo López Mateos 4690, Ciudad de México",19.3041755,-99.1890147,OPERATIONAL,4.2
ChIJHdRgw3cAzoURJidync30zGk,ZARA,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",2699,2,"Anillo Periférico Boulevard Adolfo López Mateos 4690, Ciudad de México",19.3041755,-99.1890147,CLOSED_TEMPORARILY,4.2
ChIJy5jHdb7_zYURQ0Y4Jdp7Hz4,HUGO Shop,clothing_store,"['clothing_store', 'shoe_store', 'store', 'point_of_interest', 'establishment']",93,,"Periferico Sur 4690, Ciudad de México",19.3039155,-99.1897105,OPERATIONAL,4.3
ChIJjdfXhkj_zYUR_iKHlBHizCA,Joyería Aristocrazy Palacio de Hierro Perisur,clothing_store,"['jewelry_store', 'clothing_store', 'store', 'point_of_interest', 'establishment']",2,,"Anillo Periférico Sur 4690, Ciudad de México",19.3040107,-99.1900659,OPERATIONAL,5
ChIJi9Rgw3cAzoURc7Pbeg3jlEk,Benetton,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",125,,"Anillo Periférico Boulevard Adolfo López Mateos 4690, Jardines del Pedregal, Ciudad de México",19.3038278,-99.189624,OPERATIONAL,4.5
ChIJ6-EAK3YAzoUReU4TE1HyUIg,Oysho,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",123,,"Anillo Periférico Boulevard Adolfo López Mateos 4690, Ciudad de México",19.3041323,-99.190383,OPERATIONAL,4.2
ChIJPziQXAABzoURk9dNCcTiOmo,lululemon,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",13,,"Periferico Sur 4690-260, Jardines del Pedregal, Ciudad de México",19.3042783,-99.1905014,OPERATIONAL,4
ChIJUUZXotj_zYURwsHejSqG0RA,Gocco Palacio de Hierro Perisur,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",1,,"Periferico Sur 4690, Jardines del Pedregal, Ciudad de México",19.305473,-99.190406,OPERATIONAL,5
ChIJTUFjhsT_zYUR8Ngrzky1jKU,Pepe Jeans Perisur,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",1,,"Anillo Periférico Sur Col. Jardines Del Pedregal, 4690 Centro Comercial Perisur. Loc. 156-157, Ciudad de México",19.3044821,-99.1906898,CLOSED_TEMPORARILY,4
ChIJye6ZStYBzoURmI-X6YV1TdE,Jean Pierre Perisur,clothing_store,"['shoe_store', 'clothing_store', 'store', 'point_of_interest', 'establishment']",53,,"Periferico Sur, Insurgentes Cuicuilco, Ciudad de México",19.3039836,-99.1904144,OPERATIONAL,4.5
ChIJ589oftj_zYUR3Wzsl_brW-E,Salvatore Ferragamo,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",1,,"Anillo Periférico Sur 4690-Planta Baja, Jardines del Pedregal de San Ángel, Ciudad de México",19.303739,-99.190184,OPERATIONAL,3
ChIJWZsOvKwBzoUR2iI4BF9DhR4,Emporio Armani,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",1,,"Col.Jardines Del Pedregal - Perisur, Periferico Sur 4690, Ciudad de México",19.3036803,-99.1902066,OPERATIONAL,5
ChIJN87hukL_zYURFwYSySC3TZc,AX Armani Exchange,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",,,"Palacio De Hierro Perisur, Periferico Sur 4690, Coyoacan, Jardines del Pedregal de San Ángel, Ciudad de México",19.3036803,-99.1902066,OPERATIONAL,
ChIJ9wP4H73_zYURS_gIUEV9y20,Brownie (Perisur),clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",2,,"Centro Comercial Perisur, Ciudad de México",19.3043214,-99.1881735,OPERATIONAL,5
ChIJ_xZ7iNj_zYURapz9JNje6nI,Studio F Perisur,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",75,,"Anillo Periférico 4690, Jardines del Pedregal de San Ángel, Ciudad de México",19.303999,-99.1906346,OPERATIONAL,4.3
ChIJl90YDR4BzoURJVPHnjzx_6Y,women'secret,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",20,,"Anillo Periférico 190, Insurgentes Cuicuilco, Ciudad de México",19.3034569,-99.1893007,OPERATIONAL,3.1
ChIJLaxxiNj_zYURTyZpOAQXSF8,Marella,clothing_store,"['clothing_store', 'store', 'point_of_interest', 'establishment']",2,,"Anillo Periférico 4690, Ciudad de México",19.3039712,-99.1906319,CLOSED_TEMPORARILY,4.5
ChIJU20n7tj_zYURn_lFvLlcRJo,Skechers,shoe_store,"['shoe_store', 'point_of_interest', 'store', 'establishment']",418,2,"Anillo Periférico Boulevard Adolfo López Mateos 4690, Jardines del Pedregal, Ciudad de México",19.3042841,-99.1903834,OPERATIONAL,4.3
ChIJz2H3MHYAzoURtWHEa7OaBDs,Prada Perisur,shoe_store,"['shoe_store', 'point_of_interest', 'store', 'establishment']",51,,"Periferico Sur 4690-LOCAL 234, Jardines del Pedregal, Ciudad de México",19.3043653,-99.1892555,OPERATIONAL,4.7
ChIJk4KdKnYAzoURJmK3Am8bajk,Flexi Perisur,shoe_store,"['shoe_store', 'point_of_interest', 'store', 'establishment']",99,,"Av. Periférico Sur #4690 Local 326 Col. Ampl. Jardines del Pedregal, C.C, Perisur, Ciudad de México",19.3053301,-99.189855,OPERATIONAL,4
ChIJA59BLnYAzoUReSc6-Duc2Fg,TAF,shoe_store,"['shoe_store', 'point_of_interest', 'store', 'establishment']",604,2,"ANILLO, entre ZACATEPETL Y AV. INSURGENTES, Periferico Sur 4690-LOC. 235, COL. AMPLIACION, Jardines del Pedregal de San Ángel",19.3041475,-99.189721,OPERATIONAL,4.3
ChIJTc9cMnYAzoURkQVPucqBjoY,Pikolinos,shoe_store,"['shoe_store', 'point_of_interest', 'store', 'establishment']",154,,"Anillo Periférico Boulevard Adolfo López Mateos 4690, Ciudad de México",19.3041122,-99.18909,OPERATIONAL,4.2
ChIJn8gOaMn-0YURv8Q2XfDWYI0,Camper,shoe_store,"['shoe_store', 'point_of_interest', 'store', 'establishment']",249,,"Periferico Sur 4690, Ciudad de México",19.3041828,-99.1901789,OPERATIONAL,4.9
ChIJq9lXxHcAzoURmzFmaALJALg,Michel Domit - Perisur,shoe_store,"['shoe_store', 'point_of_interest', 'store', 'establishment']",216,,"C.C. Perisur Anillo, Coyoacan, Periferico Sur 4690-locales 167, Jardines del Pedregal, Ciudad de México",19.3039262,-99.1897539,OPERATIONAL,4.3
ChIJN3xVjdj_zYUR0ULJHsiEI6Q,Via Uno,shoe_store,"['shoe_store', 'point_of_interest', 'store', 'establishment']",3,,"Anillo Periférico Boulevard Adolfo López Mateos 4690, Insurgentes Cuicuilco, Ciudad de México",19.3045513,-99.1912595,OPERATIONAL,3.7
ChIJRZR4osD_zYURVLfLGBoCOHQ,Dorothy Gaynor,shoe_store,"['shoe_store', 'point_of_interest', 'store', 'establishment']",252,,"Periferico Sur 4690 COL, Jardines del Pedregal",19.3041071,-99.191945,OPERATIONAL,4.3
ChIJ_UHtC0sBzoURtkNZccChx6I,Converse Perisur,shoe_store,"['shoe_store', 'point_of_interest', 'store', 'establishment']",135,,"Anillo Periférico Boulevard Adolfo López Mateos 4500, Insurgentes Cuicuilco, Ciudad de México",19.3044302,-99.1888917,OPERATIONAL,4.8
ChIJYxuqSff_zYUR42zcgY0YadY,Dolce & Gabbana Periferico Sur - Zapatería,shoe_store,"['shoe_store', 'point_of_interest', 'store', 'establishment']",6,,"c/o Palacio De Hierro, Periferico Sur 4960, Jardines del Pedregal, Ciudad de México",19.304141,-99.1900174,OPERATIONAL,4.2
ChIJhTZa33cAzoURh45kSiUa8RA,Zapatería Giacomo Geri,shoe_store,"['shoe_store', 'point_of_interest', 'store', 'establishment']",1,,"Anillo Periférico 4690-Interior 404, Insurgentes Cuicuilco, Ciudad de México",19.3040135,-99.19004,OPERATIONAL,5
ChIJDT4RoLH_zYUR2isI7eLxWXI,Steve Madden,shoe_store,"['shoe_store', 'point_of_interest', 'store', 'establishment']",27,,"Anillo Periférico 4690, Insurgentes Cuicuilco",19.3039133,-99.1899142,OPERATIONAL,4.3
ChIJMYTFn9EBzoURgOxGUe6YTJg,Vans,shoe_store,"['shoe_store', 'point_of_interest', 'store', 'establishment']",127,,"Anillo Periférico Sur Colonia Ampliación del, Jardines del Pedregal, Ciudad de México",19.3043354,-99.1905114,OPERATIONAL,4.3
ChIJe_Ti5rEBzoURdrne8fcVGd4,Sidhe 3D - Liverpool Perisur,shoe_store,"['shoe_store', 'point_of_interest', 'health', 'store', 'establishment']",171,,"Periferico Sur 4690, Jardines del Pedregal de San Ángel, Ciudad de México",19.304376,-99.1879524,OPERATIONAL,4.8
ChIJ-QOfjdj_zYURB0jFwJbcg50,CUADRA,shoe_store,"['shoe_store', 'clothing_store', 'point_of_interest', 'store', 'establishment']",156,,"Anillo Periférico 4690-Local 273, Insurgentes Cuicuilco, Ciudad de México",19.3045093,-99.1910847,OPERATIONAL,4.4
ChIJESkNL-n_zYURYXNf0osWkGY,BOSS Womenswear Shop,shoe_store,"['shoe_store', 'clothing_store', 'point_of_interest', 'store', 'establishment']",,,"Periferico Sur 4690, Ciudad de México",19.304034,-99.1910084,OPERATIONAL,
ChIJu6KNsEH_zYURe9mDV81kuFA,Aldo,shoe_store,"['shoe_store', 'point_of_interest', 'store', 'establishment']",4,,"Anillo Periférico 5479, Isidro Fabela, Ciudad de México",19.3041233,-99.1912577,OPERATIONAL,4.8
ChIJ5eXcxHcAzoURupAQ1_7Nm0k,Tenis Gayher,shoe_store,"['shoe_store', 'point_of_interest', 'store', 'establishment']",2,,"Periferico Sur 4690, Insurgentes Cuicuilco, Ciudad de México",19.3029204,-99.1891373,OPERATIONAL,5
ChIJL_tz4bz_zYURsgiIM-pOD2o,Dolce & Gabbana,shoe_store,"['shoe_store', 'clothing_store', 'point_of_interest', 'store', 'establishment']",,,"Palacio de Hierro, c/o, Anillo Periférico 4690, Jardines del Pedregal, Ciudad de México",19.3040602,-99.1915614,OPERATIONAL,
ChIJdaXTPe7_zYURrAUceaNU1iM,Z Zegna Corner (El Palacio de Hierro Perisur),shoe_store,"['shoe_store', 'clothing_store', 'point_of_interest', 'store', 'establishment']",1,,"Anillo Periférico 4690, Jardines del Pedregal de San Ángel, Ciudad de México",19.3043872,-99.1918146,OPERATIONAL,1
