nombre_colonia,id_colonia
INDEPENDENCIA S/N-LOCAL 59,2944
ORQUIDEA 36,2945
CONCHITA B,2946
AVENIDA SAN BERNABE 41A,2947
AVENIDA SAN BERNABE,2948
JILGUEROS 15,2949
AVENIDA SAN BERNABE 96,2950
ALFONSO CORONA DEL ROSAL 26,2951
GUILLERMO PRIETO 14,2952
CALLEJON LAS FLORES 38,2953
CERRADA NUEVA YORK 20,2954
EL TEJOCOTE,2955
ALFONSO CORONA DEL ROSAL 108,2956
UNION 3-LOCAL-02,2957
AVENIDA LUIS CABRERA 35,2958
AVENIDA LUIS CABRERA 849,2959
AVENIDA SAN BERNABE 33,2960
INDEPENDENCIA #28,2961
ORQUIDEA 33,2962
TLALOC 40,2963
AVENIDA DE LAS TORRES 66,2964
AVENIDA SAN BERNABE 1015,2965
CUAHUTEMOC,2966
CRUZ VERDE 50 LOCAL 2,2967
ALFONSO CORONA DEL ROSAL,2968
PRESA 132,2969
CERRADA ALVARO OBREGON,2970
CERRO GRANDE,2971
EMILIANO ZAPATA 22,2972
INDEPENDENCIA 28,2973
MIGUEL HIDALGO 1,2974
SAN BARTOLO,2975
PUEBLO,2976
TLACOYAQUE,2977
2A. CERRADA PALMA,2978
GUADALIPE MANZANA 10 LOTE 22B,2979
CALLE PROLONGACION PALMAS,2980
CALLE VICENTE GUERRERO,2981
CALLE CEDROS 8,2982
MIGUEL HIDALGO 7 LOCAL 1,2983
MIGUEL HIDALGO 1B,2984
LOCAL 6 CEDRO,2985
CUAUHTEMOC 24 LOCAL A PUEBLO DE,2986
MIGUEL HIDALGO 59,2987
PROLONGACION PALMAS MZ10 LOTE8 LOCAL1 AMPLIACION,2988
CALLE PROLONGACION PALMAS MZ 1,2989
SAN ANDRES,2990
ALDAMA,2991
CALLE VICENTE GUERRERO 91-LOCAL 1,2992
CALLE CEDROS 14,2993
CHIMALISTAC,2994
AVENIDA DE LA PAZ 14,2995
AVENIDA DE LA PAZ 33,2996
TERCER PISO,2997
AVENIDA INSURGENTES SUR 2085-A,2998
PLAZA DE EL CARMEN,2999
SAN ANGEL 40,3000
AVENIDA INSURGENTES SUR 2140,3001
AVENIDA DE LA PAZ 12-C,3002
DESIERTO DE LOS LEONES 52,3003
AVENIDA INSURGENTES SUR 2384,3004
MADERO 10-B,3005
OXTOPULCO,3006
SAN ANGEL TNT,3007
UNIDAD 36 #7,3008
AVENIDA DE LA PAZ 57-PISO 1B,3009
CALLE DE LA AMARGURA CALLE,3010
01070 DEL CARMEN 17 CHIMALISTAC,3011
CALLE CRACOVIA 108,3012
ALTAVISTA,3013
PLAZA SAN JACINTO 8,3014
CALLE DE LA AMARGURA 5,3015
AVENIDA INSURGENTES CENTRO 2098,3016
AVENIDA DE LA PAZ 40-LOCAL 111,3017
AVENIDA DE LA PAZ 40,3018
AVENIDA ALTAVISTA #4,3019
DE PLATA 5-LOCAL CORALITO,3020
REVOLUCION,3021
AVENIDA REVOLUCION 43-INTERIOR 120,3022
DESIERTO DE LOS LEONES 48,3023
DOCTOR GALVEZ 29,3024
CALLE DE LA AMARGURA 5 COL,3025
AVENIDA INSURGENTES SUR 2067-INT. 32,3026
LOCAL I-1,3027
REY CUAUHTEMOC 31,3028
CALZ. DESIERTO DE LOS LEONES #52 COL. SAN ANGEL DEL,3029
CALLE PLAZA DEL CARMEN 57-LOCAL 27,3030
AVENIDA INSURGENTES SUR 2047-LOCAL L PRIMER PISO,3031
AVENIDA INSURGENTES SUR 2357,3032
AVENIDA MIGUEL ANGEL DE QUEVEDO 109,3033
AVENIDA INSURGENTES SUR 2390,3034
AVENIDA INSURGENTES SUR 2167-LOCAL B,3035
AVENIDA MIGUEL ANGEL DE QUEVEDO 19,3036
HACIENDA DE GUADALUPE CHIMALISTAC,3037
AVENIDA DE LA PAZ 21,3038
AVENIDA INSURGENTES SUR 2079-INT. 11-01,3039
AVENIDA DE LA PAZ 40-1D,3040
01070 CIUDAD DE MEXICO,3041
AVENIDA INSURGENTES SUR 2388-INTERIOR 5 - D,3042
AVENIDA INSURGENTES ESQ PASEO DE LAS AMERICAS LOCAL L,3043
1ER PISO,3044
MADERO ESQ. AV REVOLUCION,3045
AVENIDA INSURGENTES SUR 2123,3046
AVENIDA INSURGENTES CENTRO 2111,3047
AVENIDA REVOLUCION 1771,3048
AVENIDA INSURGENTES SUR 2111,3049
AVENIDA INSURGENTES SUR 2358,3050
VILLA OBREGON,3051
GUADALUPE INN,3052
SAN JUAN TEPEPAN,3053
SAN LORENZO LA CEBADA,3054
16035 CIUDAD DE MEXICO,3055
CALLE RICARDO FLORES MAGON 2,3056
PASEOS DEL SUR,3057
LAS PERITAS,3058
LA CEBADA,3059
BOSQUE DEL SUR,3060
PROLONGACION IGNACIO ALDAMA 4,3061
PROLONGACION IGNACIO ALDAMA 125,3062
AVENIDA SAN LORENZO 213,3063
CERRADA EMILIANO ZAPATA 70,3064
CAPULIN 31,3065
PERA VERDINAL 166,3066
AVENIDA SAN LORENZO 82,3067
RINCON DEL CONVENTO 42,3068
PLAN DE APATZINGAN 11,3069
PROLONGACION IGNACIO ALDAMA 188,3070
CULHUACAN CTM VII,3071
POTRERO DE,3072
PROLONGACION DIVISION DEL NORTE 5041,3073
PROLONGACION DIVISION DEL NORTE 5067,3074
AVENIDA SAN LORENZO 98-OFICINA F,3075
PASEO DE LOS CEDROS 2-LOCAL 1,3076
CERRADA DE ALMENDROS 9,3077
AVENIDA SAN LORENZO 88,3078
PERA VERDINAL 184,3079
PERA VERDINAL,3080
DEL SUR,3081
16020 CIUDAD DE MEXICO,3082
CAPULIN #161,3083
AVENIDA SAN LORENZO 204-E,3084
EJIDO 27-BIS,3085
ARCOS DEL SUR,3086
RETORNO ALDAMA,3087
ARBOLEDAS DEL SUR,3088
PROLONGACION IGNACIO ALDAMA 129,3089
PERA VERDINAL 184-LOCAL 302,3090
ESQUINA,3091
PASEO DE LOS CEDROS,3092
PROLONGACION DIVISION DEL NORTE 5024,3093
PASEO DE LOS OLMOS 21,3094
CERRADA DE ALMENDROS NO. 17,3095
CERRADA DE TIERRA Y LIBERTAD 22,3096
16035,3097
COL. LA CEBADA,3098
CALLE RICARDO FLORES MAGON 37,3099
PROLONGACION DIVISION DEL NORTE 701,3100
CALLE PLAN DE CABORCA 1,3101
PROLONGACION DIVISION DEL NORTE 4926,3102
CALLE PRIMAVERA 16,3103
MAGDALENA PETLACALCO,3104
ANTIGUO CAMINO A DILIGENCIAS 26,3105
CERRADA DILIGENCIAS 665,3106
EL RETONO,3107
SAN ANDRES TETEPILCO,3108
AVENIDA EMILIO CARRANZA,3109
SINATEL,3110
ANDRES TETEPILCO,3111
AVENIDA AMACUZAC ESQ,3112
AVENIDA EMILIO CARRANZA 247,3113
REFORMA IZTACCIHUATL SUR,3114
ZACAHUITZCO,3115
CONMUTADOR 92,3116
PORTO ALEGRE 241,3117
PORTO ALEGRE 141,3118
AVENIDA ANDRES MOLINA ENRIQUEZ 950,3119
SEGUNDA CERRADA DE RETONO A,3120
AMPLIACION SINATEL,3121
MANZANITA,3122
AVENIDA EMILIO CARRANZA 409,3123
PORTO ALEGRE 5,3124
SAN ANDRES TETEPILCO 10,3125
AVENIDA EMILIO CARRANZA 270,3126
AVENIDA EMILIO CARRANZA 272,3127
NORMANDIA & CALLE BRAGA,3128
PRIVADA EMILIO CARRANZA 5-SUR,3129
ALSACIA 59,3130
ALSACIA 84,3131
AVENIDA AMACUZAC 388,3132
BRETANA 147,3133
AVENIDA ANDRES MOLINA ENRIQUEZ 213-NUMERO EXTERIOR 1086,3134
ALBERT 244,3135
AVENIDA EMILIO CARRANZA 423,3136
PLAYA TECOLUTLA 660,3137
09440 IZTAPALAPA,3138
DINAMO 2,3139
7PMF+7P,3140
SEGUNDO DINAMO S/N,3141
CARRETERA A LOS DINAMOS,3142
10900 CIUDAD DE MEXICO,3143
CAMINO A LOS DINAMOS,3144
2 DINAMO,3145
BELEN DE LAS FLORES REACOMODO,3146
BELEN DE LAS FLORES SECCION PABELLONES,3147
BELEN,3148
BELEN DE LAS FLORES SECCION LOMITA,3149
LOMAS ALTAS,3150
INDUSTRIAS MILITARES DE SEDENA,3151
BUGAMBILIAS 15,3152
TULIPANES 8,3153
BOSQUE DE CHAPULTEPEC III SECCION,3154
PANTEON CIVIL DE DOLORES,3155
AVENIDA DE LAS ROSAS 4,3156
AVENIDA CONSTITUYENTES 849,3157
2DA AMPLIACION JALALPA EL GRANDE,3158
COMALTECO S/N,3159
JALALPA EL GRANDE 1ER REACOMODO,3160
AVENIDA GUSTAVO DIAZ ORDAZ,3161
JALALPA TEPITO,3162
AVENIDA JALALPA SUR,3163
AVENIDA JALALPA NORTE,3164
CUATOTOLAPAN 06300,3165
PLAZA CENTENARIO AV CENTENARIO 394 LOCAL 49 COL MERCED GOMEZ CP 01600,3166
AVENIDA CENTENARIO 300,3167
COLONIA 457,3168
5 DE MAYO ESQUINA,3169
AMPLIACION LOS ALPES,3170
COLONIA CENTRO,3171
AVENIDA CENTENARIO 394-LOCAL 45,3172
AVENIDA CENTENARIO 394-LOCAL 42 B,3173
UNID. HAB,3174
AVENIDA CENTENARIO 394-INT 18,3175
AVENIDA CENTENARIO 394-LOCAL 1,3176
CALZADA DE LAS AGUILAS 457,3177
LOMAS DE TARANGO,3178
AVENIDA CENTENARIO 394-LOCAL 3 Y 37,3179
PLAZA CENTENARIO,3180
CALZADA DE LAS AGUILAS 453,3181
MIGUEL HIDALGO 16-A,3182
EL LIMBO,3183
14,3184
AVENIDA DEL CEDRAL 46,3185
17SAN BARTOLO AMEYALCO,3186
PUEBLO SAN BARTOLO AMAYALCO,3187
COL. VILLA COAPA. C P,3188
COAPA TLALPAN,3189
EQUIPAMIENTO PLAZA COAPA,3190
CANAL DE MIRAMONTES 3280,3191
NARCISO MENDOZA SUPER MANZANA 5 VILLA COAPA,3192
CALZADA ACOXPA 744,3193
CALZADA ACOXPA 610,3194
ACOXPA,3195
CANAL DE MIRAMONTES S/N ESQUINA ACOXPA MERCADO VILLA COAPA LOCAL 71,3196
NUEVA ORIENTAL COAPA,3197
PRADO COAPA,3198
GRAN TERRAZA COAPA,3199
CALZADA ACOXPA 610 GRAN TERRAZA COAPA LOCAL A-04A,3200
CALZADA ACOXPA 610-LOCAL R09B,3201
CALZADA DE LAS BRUJAS 111,3202
CALZADA DE LAS BRUJAS,3203
CALZADA DE LAS BRUJAS 2,3204
ABREVADERO 16,3205
COAPA SUPER 8,3206
CANAL DE MIRAMONTES 3256,3207
COAPA SUPER 1,3208
NARCISO MENDOZA,3209
AVENIDA EL RIEGO,3210
VILLA COAPA,3211
CALZADA ACOXPA 610-LOCAL L45-A,3212
CALZADA ACOXPA 611-LOCAL L-111,3213
CALZADA DE LAS BRUJAS 267-B,3214
CANAL DE MIRAMONTES 125,3215
CALZADA DE LAS BRUJAS 221,3216
COLONIA RINCONADA DE LA HADAS,3217
RESIDENCIAL VILLA COAPA,3218
LAS HADAS,3219
CALZADA DE LAS BRUJAS 55-LOCAL 1,3220
COL. VILLA COAPA EN PLAZA COAPA GRAN TERRAZA,3221
CALZ. ACOXPA NO.610 LOC. 107 COL. VILLA COAPA EN PLAZA GRAN TERRAZA,3222
CALZADA DE LAS BRUJAS 228,3223
CANAL DE MIRAMONTES S/N ESQUINA ACOXPA MERCADO VILLA COAPA LOCAL 132,3224
CANAL DE MIRAMONTES 149,3225
CALZADA ACOXPA,3226
CANAL DE MIRAMONTES S/N ESQUINA ACOXPA MERCADO VILLA COAPA LOCAL 5,3227
CANAL DE MIRAMONTES S/N ESQUINA ACOXPA MERCADO VILLA COAPA LOCAL 8,3228
CANAL DE MIRAMONTES S/N ESQUINA ACOXPA MERCADO DE VILLA COAPA LOCAL 123,3229
ALTILLO 42-D,3230
VEREDA,3231
KETZALLIAMOR.MYSHOPIFY.COM,3232
COLONIA PRADO COAPA,3233
CALZADA ACOXPA 610-L44,3234
CALZADA ACOXPA 610-LOC. L-104,3235
CALZADA ACOXPA 1666,3236
CANAL DE MIRAMONTES 3268,3237
PRADOS COAPA 3RA SECCION,3238
DELEGACION TLALPAN,3239
CALZADA ACOXPA 610-LOCAL L-02,3240
CALZADA DE LAS BRUJAS 221-7,3241
RINCONADA DE LAS HADAS,3242
CALZADA ACOXPA 620-LOCAL 4,3243
CANAL DE MIRAMONTES 3211 A,3244
LOCAL 24 PLANTA BAJA GRAN TERRAZA COAPA CIUDAD DE MEXICO,3245
EQUIPAMIENTO COAPA,3246
CERRADA DE LAS BRUJAS 55,3247
CANAL DE MIRAMONTES S/N ESQUINA ACOXPA MERCADO VILLA COAPA LOCAL 47,3248
TLALPAN SUR,3249
REAL DEL SUR,3250
CANAL DE MIRAMONTES 132,3251
VEREDA 20,3252
CALZADA ACOXPA 215,3253
CANAL DE MIRAMONTES 7620,3254
AVENIDA ACOXPA # 610-LOC 16A,3255
EXHACIENDA COAPA,3256
COLONIA RESIDENCIAL LAS HADAS,3257
CERRADA RANCHO XINTE 25,3258
ALTILLO MANZANA 1 S/N,3259
TRES FUENTES,3260
CANAL DE MIRAMONTES 3228,3261
ANDADOR 61-CASA 2,3262
EX HACIENDA COAPA,3263
CALZADA DE LAS BRUJAS 111-LOCAL B,3264
RANCHO CAMICHINES 35,3265
CALZADA DE LAS BRUJAS 1,3266
CALZADA DE LAS BRUJAS 133,3267
AVENIDA EL RIEGO 28,3268
CANAL DE MIRAMONTES 3279,3269
CALZADA ACOXPA 774,3270
NARANJOS,3271
14479 CIUDAD DE MEXICO,3272
VIVEROS COATECTLAN,3273
EUCALIPTO,3274
COL. VIVEROS C,3275
ZEDEC AMPLIACION PLAN DE AYALA,3276
LA MAGUEYERA,3277
PROLONGACION MANZANO,3278
MANZANO,3279
MANZANO S/N,3280
NICOLAS BRAVO MZ. 3 LT. 34 COL,3281
LOS CIPRESES (PERTENECE ADM. A DEL. TLALPAN),3282
CASETA,3283
CUERNAVACA - CIUDAD DE MEXICO 10,3284
CALLE ALCATRAZ # 7 COL. VIVEROS DE COATECTLAN,3285
VILLA VERDUN,3286
PARQUE SAN ANDRES,3287
AMERICA 81,3288
AVENIDA DIVISION DEL NORTE 2915,3289
AMERICA 100,3290
CDMX PRIMER,3291
AVENIDA MIGUEL ANGEL DE QUEVEDO 1144,3292
04040,3293
SAN ANDRES 1144,3294
STA CRUZ ATOYAC,3295
AVENIDA MIGUEL ANGEL DE QUEVEDO 1125,3296
SAN LUCAS,3297
NBB,3298
PENNSYLVANIA 106,3299
PUNTO MAQ COYOACAN,3300
AVENIDA DIVISION DEL NORTE 2949,3301
AVENIDA MIGUEL ANGEL DE QUEVEDO 1105-LOCAL B,3302
PLAZA MANZANA,3303
AVENIDA DIVISION DEL NORTE 2943,3304
AVENIDA MIGUEL ANGEL DE QUEVEDO 966,3305
CANADA 152,3306
COL. PARQUE SAN ANDRES,3307
AVENIDA MIGUEL ANGEL DE QUEVEDO 966-LOCAL 3 B,3308
AVENIDA DIVISION DEL NORTE 2817-LOCAL A,3309
MARTIRES IRLANDESES 34,3310
AVENIDA DIVISION DEL NORTE 2911,3311
DIV. DEL NORTE 2909,3312
AVENIDA MIGUEL ANGEL DE QUEVEDO 1144-L-08,3313
AVENIDA MIGUEL ANGEL DE QUEVEDO 1144-L-6,3314
AMERICA 108,3315
AMERICA 32,3316
AMERICA 32-INT 203,3317
AVENIDA DIVISION DEL NORTE 2815,3318
AVENIDA MIGUEL ANGEL DE QUEVEDO 1089,3319
MIGUEL LERDO DE TEJADA,3320
COUNTRY CLUB CHURUBUSCO,3321
AVENIDA MIGUEL ANGEL DE QUEVEDO,3322
NORTE 7,3323
QUETZAL 39,3324
AVENIDA MIGUEL ANGEL DE QUEVEDO 969,3325
AVENIDA MIGUEL ANGEL DE QUEVEDO 1006,3326
AVENIDA DIVISION DEL NORTE 2774,3327
MARTIRES IRLANDESES 62,3328
MARTIRES IRLANDESES,3329
EL CAMPANARIO,3330
AVENIDA MIGUEL ANGEL DE QUEVEDO 1114-INTERIOR D,3331
AVENIDA MIGUEL ANGEL DE QUEVEDO 1030,3332
VIRGINIA 54,3333
AVENIDA TOLUCA 1086,3334
AVENIDA TOLUCA 1036,3335
LA ANGOSTURA,3336
SAN JOSE DEL OLIVAR,3337
AVENIDA TOLUCA 1111,3338
AVENIDA TOLUCA 1130-LOCAL A,3339
INDEPENDENCIA 34,3340
AVENIDA TOLUCA 1070,3341
RESERVA ECOLOGICA TORRES DE POTRERO,3342
INT: 3,3343
AVENIDA TOLUCA 1146,3344
AVENIDA TOLUCA 1070-LOCAL 6,3345
AVENIDA TOLUCA,3346
AVENIDA DE LAS TORRES 446,3347
PROLONGACION MIMOSA 38,3348
RIO CIENEGA 2,3349
COLINA DEL SUR,3350
COLINAS DE TARANGO,3351
CALLE LOMA NUEVA 63B,3352
MINA LOS COYOTES,3353
01620 CIUDAD DE MEXICO,3354
LA MARTINICA,3355
PROLONGACION 5 DE MAYO 3121,3356
EX HACIENDA DE TARANGO,3357
PORTAL CENTENARIO,3358
EXHACIENDA DE TARANGO,3359
COLONIA HUEYTLALE,3360
ARCOS DE CENTENARIO,3361
COL. HUEYTLALE,3362
HUITLALLI,3363
COL.HUEYTLALE,3364
PROLONGACION 5 DE MAYO 2041,3365
JOSE ARTURO LOPEZ,3366
RIO MIXCOAC,3367
GARAMBULLO 50,3368
LA NACIONAL,3369
C.C 3121-LOCAL SSA10,3370
MOLINO DE ROSAS,3371
COL. EX HACIENDA DE,3372
CALZADA DE LAS ARCADAS 97D-DEPTO 401,3373
PROLONGACION 5 DE MAYO,3374
PROLONGACION 5 DE MAYO 3121-LOC- SA-17,3375
PLAZA,3376
AVENIDA CENTENARIO 3121 ESQUINA,3377
CALLE LOMA NUEVA 142,3378
HUEYTLALE,3379
LA MARTINICA II,3380
CIPRES 14,3381
CALZADA DE LAS ARCADAS 5,3382
LOMAS DE TARANGO 3,3383
PROLONGACION 5 DE MAYO 3121-LOCAL A-10,3384
LAS ROSAS 1,3385
AVENIDA MEXICO AJUSCO S/N,3386
14690 SAN MIGUEL AJUSCO,3387
14490,3388
AVENIDA MEXICO AJUSCO 19,3389
CASA,3390
AVENIDA MEXICO AJUSCO,3391
AVENIDA MEXICO AJUSCO 26,3392
AVENIDA MEXICO AJUSCO 1999-A,3393
DILIGENCIAS 2,3394
CERRO DE LA ESTRELLA 269 COL,3395
AVENIDA CERRO DE LAS TORRES 243,3396
CERRO DE JESUS 164,3397
CERRO DE LA ESTRELLA 166,3398
CERRO LIBERTAD 391,3399
CERRO MACUILTEPEC,3400
04200,3401
ASENTAMIENTO SANTA MARTHA DEL SUR,3402
CANAL DE MIRAMONTES 1832-D,3403
CERRO DE LAS CAMPANAS 13-LOCAL 2,3404
VILLA DE CORTES,3405
CERRO LIBERTAD 298,3406
CERRO LIBERTAD 318,3407
CERRO DE JESUS 131,3408
CERRO BOLUDO SN,3409
ALFONSO XIII,3410
MINAS DE CRISTO,3411
DEL CONDE 1A SECCION,3412
PABLO VERONES 94,3413
EL ALFALFAR,3414
SACRAMENTO,3415
ADRIANO BROWER 66,3416
ROSA BLANCA,3417
ROSA BLANCA 70,3418
ADRIANO BROWER 60,3419
PROLONGACION ROSA BLANCA,3420
RUIZ DAEL 34,3421
AVENIDA SANTA LUCIA 30,3422
AVENIDA SANTA LUCIA 185,3423
TIZIANO,3424
AVENIDA SANTA LUCIA 93,3425
ROSA BLANCA SN-LOCAL 36,3426
ALTA TENSION,3427
OLIVAR DEL CONDE,3428
ROSA DE CASTILLA 132,3429
ADRIANO BROWER 106 B,3430
AVENIDA CENTRAL,3431
ROSA BLANCA 110,3432
FLOX,3433
BENVENUTO CELLINI 179,3434
PABLO VERONES 111,3435
ROSA BLANCA 34,3436
AVENIDA SANTA LUCIA 94,3437
AVENIDA SANTA LUCIA 94-A204,3438
AVENIDA CENTRAL 23,3439
ALTA TENSION 52,3440
ADRIANO BROWER 1,3441
ROSA AMARILLA 133-LOCAL A,3442
CARLOS DOLCI 43,3443
FRANZ HALS 22,3444
OLIVAR,3445
ROSA BLANCA 36,3446
ADRIANO BROWER,3447
OLIVAR DEL CONDE 1RA SECCION,3448
DEL CONDE,3449
XOTEPINGO,3450
EL CENTINELA,3451
DESARROLLO URBANO QUETZALCOATL,3452
RETORNO 2 NO.19,3453
AVENIDA ERASMO CASTELLANOS QUINTO 213,3454
CALZADA DE TLALPAN 2545-LOCAL D,3455
RETORNO 808 2095,3456
CALZADA DE TLALPAN 2576,3457
CANAL DE MIRAMONTES 2137,3458
CANAL DE MIRAMONTES 2095,3459
XOTEPINGO 17,3460
RETORNO 45,3461
AVENIDA ERASMO CASTELLANOS QUINTO 176,3462
RETORNO 809,3463
CALLE B MANZANA VIII LT. 4,3464
AVENIDA ERASMO CASTELLANOS QUINTO 188,3465
CANAL DE MIRAMONTES 2606,3466
RETORNO 17 1,3467
CANAL DE MIRAMONTES 119,3468
CALZADA DE TLALPAN 2358-PISO D,3469
CALZADA DE LA VIRGEN 6A,3470
PIEDRA DEL SOL 64-LOCAL 2,3471
AVENIDA ERASMO CASTELLANOS QUINTO,3472
CALZADA DE LA VIRGEN 92,3473
CALZADA DE TLALPAN 2443,3474
CALZADA DE TLALPAN 2134,3475
CALZADA DE TLALPAN NUM. 2504,3476
CALZADA DE TLALPAN 2489-B,3477
CANAL DE MIRAMONTES 2102,3478
CANAL DE MIRAMONTES 2185 COL,3479
AV. ERAAMO CASTELLANOS QUINTOS 156,3480
CANAL DE MIRAMONTES 2322,3481
CANAL DE MIRAMONTES 2092,3482
4STA INES,3483
SAN ANDRES AHUAYUCAN,3484
SAN MATEO XALPA,3485
CALLE GUADALUPE I. RAMIREZ 28,3486
CAMINO REAL 30,3487
CAMINO NACIONAL S/N,3488
LA CANADA,3489
CAMINO AL MIRADOR,3490
CDMX,3491
SANTA INES,3492
CARRETERA SAN PABLO 811,3493
CARRETERA SAN PABLO 3150,3494
CAMINO NACIONAL 101,3495
ANTIGUO CAMINO A SAN PABLO 60,3496
CALLE GUADALUPE I. RAMIREZ 20,3497
ANTIGUO CAMINO A SAN PABLO 3,3498
CALLE LAZARO CARDENAS 15-BIS,3499
CARRETERA SAN PABLO 2364,3500
PROLONGACION GUADALUPE I RAMIREZ 35 C COL CERRO GRANDE PUEBLO SAN LUCAS XOCHIMANCA CERRO GRANDE,3501
DOCTOR NABOR CARRILLO FLORES 101-C,3502
CALLE GLACIAR 500,3503
CALLE HEROES DE PADIERNA 1135,3504
7Q5P+WF,3505
BARRIO 18,3506
PRADO 15,3507
ACUATICO 1,3508
ZONA CHINAMPERA,3509
AMALACACHICO,3510
AVENIDA MUYUGUARDA 141,3511
GUADALUPE PANTOJA 7,3512
AVENIDA MUYUGUARDA,3513
AVENIDA MUYUGUARDA 66,3514
AVENIDA MUYUGUARDA 162,3515
PLAN DE SAN LUIS,3516
DIVISION DEL NORTE,3517
PLAN DE SAN LUIS 35,3518
AVENIDA MUYUGUARDA 137,3519
LAS FLORES 1,3520
CANAL DE LA CIENEGA 13,3521
AVENIDA MUYUGUARDA 164,3522
CANAL OTENCO 29,3523
BO 18,3524
TLACOAPA,3525
CANAL SAN ESTEBAN 46,3526
AVENIDA MUYUGUARDA 149,3527
CANAL ZACAPA 22,3528
POMUCH MNZ 451,3529
TORRES DE PADIERNA,3530
HOCABA ESQUINA,3531
CONKAL 417,3532
CHICOASEN 463,3533
TULUM,3534
SEYE,3535
VERONA 34,3536
LOS ENCINOS,3537
14239,3538
PEDREGAL DE SAN NICOLAS 3RA SECCION,3539
AVENIDA TETIZ,3540
CALLE TEKAL S/N,3541
PEDREGAL DE SAN NICOLAS 2DA SECCION,3542
UMAN 19,3543
PEDREGAL DE SAN NICOLAS,3544
SUDZAL 403,3545
TERRITORIO TORRES,3546
CONKAL 414,3547
CALLE TIXPEHUAL S/N,3548
TECAX,3549
HOCABA 307,3550
TEKAX 442,3551
CALLE TIXKOKOB,3552
CONKAL MZ 89-LT 14,3553
POMPEYA MZ 13 LT 1 LOS ENCINOS,3554
TEKAX 275,3555
BECAL B,3556
CALLE TEKAL 14200,3557
CANSAHCAB,3558
TEKAL MZ276 TEKIT,3559
3TA SECCION,3560
CHICOASEN A,3561
SAN NICOLAS,3562
CHICOASEN MZ276 LT10,3563
TEKIT 511,3564
AVENIDA TETIZ 384,3565
MANZANA 108-LT.1A,3566
BECAL 453,3567
CALLE TEKAL 72,3568
BECAL 276,3569
CALLE LA JOYA NO.242,3570
TIERRA COLORADA,3571
CHICHICASPATL,3572
CDA. FRESNO 455,3573
CALLE OYAMEL 47,3574
CALLE ENCINOS 269,3575
CERRADA DE JACARANDAS 83,3576
2,3577
CAFETALES I,3578
ALIANZA POPULAR REVOLUCIONARIA,3579
POPULAR EMILIANO ZAPATA,3580
LOS CEDROS,3581
CAFETALES 1371,3582
ANENECUILCO 10,3583
ORIENTAL S/N MERCADO MARGARITA MAZA DE JUAREZ LOCAL 10,3584
ORIENTAL S/N MERCADO MARGARITA MAZA DE JUAREZ LOCAL 2,3585
ORIENTAL S/N-LOCAL 97,3586
ORIENTAL S/N MERCADO MARGARITA MAZA DE JUAREZ LOCAL 46,3587
CALLE TEPETLAPA 2001,3588
CALLE TEPETLAPA 2003,3589
UNIVERSIDAD NAVAL,3590
EX-EJIDO DE SAN PABLO TEPETLAPA,3591
CAUDILLO DEL SUR,3592
ORIENTAL S/N MERCADO MARGARITA MAZA DE JUAREZ LOCAL 89,3593
CAFETALES,3594
TORRE EIFFEL 32,3595
CARMEN SERDAN,3596
PRADOS DE,3597
ANDADOR OAXTEPEC MANZANA G,3598
CALZADA DE LA VIRGEN,3599
CALLE TEPETLAPA 14,3600
ARMADA DE MEXICO 1371,3601
CALLE TEPETLAPA 1161-2° PISO,3602
CALLE TEPETLAPA 2023,3603
CALLE Q 1-LOCAL B,3604
VILLA QUIETUD,3605
CALLE TEPETLAPA 2025,3606
FOVISSSTE,3607
ESCUELA,3608
CALLE X SN,3609
CAUDILLO DEL SU 106,3610
PRESIDENTES EJIDALES 1RA SECCION,3611
ARMADA DE MEXICO 1446-MZ 8 LT 6,3612
CAFETALES LOCAL 2,3613
CALLE P 1,3614
CALLE TEPETLAPA 2004,3615
CAUDILLO DEL SUR LOTE 3,3616
CALLE TEPETLAPA 2020,3617
AVENIDA CARMEN SERDAN MZ. 23-LT. 8,3618
COL. RESIDENCIAL CAFETALES,3619
CALLE TEPETLAPA 2029,3620
PILOTO V CULHUACAN,3621
VALLE ESCONDIDO,3622
COLINAS DEL BOSQUE,3623
VALLE DE TEPEPAN,3624
CIRCONIA 25 COLONIA VALLE ESCONDIDO TLALPAN (SIN,3625
RUBI 67,3626
14646,3627
CALLE ABASOLO 1-5,3628
14607,3629
14600 CIUDAD DE MEXICO,3630
CALLE ABASOLO 250,3631
CALLE ABASOLO 250-LOCAL 3,3632
14600,3633
ARENAL TEPEPAN,3634
JOYA 246,3635
RUBI 6,3636
VALLE ESCONDIDO TEPEPAN,3637
MORERAS 10,3638
LA ASUNCION,3639
PISTA OLIMPICA VIRGILIO URIBE,3640
PRIVADA NICOLAS BRAVO,3641
LA PALMA,3642
PALMA 40,3643
CALLE MORELOS S/N,3644
CALLE MORELOS 29,3645
CALLE XOCHITLALLI 37,3646
14400,3647
REFORMA 33D,3648
CALLE MORELOS 52,3649
CALLE NICOLAS BRAVO 26,3650
14400 CIUDAD DE MEXICO,3651
REFORMA 33,3652
16 DE SEPTIEMBRE 22 ESQUINA,3653
PALMA,3654
CALLE JUAREZ 29,3655
PALMA 50,3656
CUEVITAS,3657
EL ERMITANO,3658
CD. DE MEXICO OCOTAL,3659
EL OCOTAL,3660
CALLE TOCHIHUEHUE\ NO. 4,3661
HUAYATLA,3662
